numero,recinto
2006997,U.E. Maria Auxiliadora I
2007021,U.E. Maria Auxiliadora I
2006981,U.E. Maria Auxiliadora I
2021917,U.E. Domingo Savio A
2021937,U.E. Domingo Savio A
2021927,U.E. Domingo Savio A
2021947,U.E. Domingo Savio A
2021897,U.E. Domingo Savio A
2021907,U.E. Domingo Savio A
2021957,U.E. Domingo Savio A
2021931,U.E. Domingo Savio A
2021901,U.E. Domingo Savio A
2021941,U.E. Domingo Savio A
2021911,U.E. Domingo Savio A
2021951,U.E. Domingo Savio A
2021921,U.E. Domingo Savio A
2021891,U.E. Domingo Savio A
2057727,U.E. 27 de Mayo A
2057681,U.E. 27 de Mayo A
2057711,U.E. 27 de Mayo A
2057677,U.E. 27 de Mayo A
2057691,U.E. 27 de Mayo A
2057701,U.E. 27 de Mayo A
2057717,U.E. 27 de Mayo A
2057721,U.E. 27 de Mayo A
2057697,U.E. 27 de Mayo A
2057671,U.E. 27 de Mayo A
2057707,U.E. 27 de Mayo A
2057687,U.E. 27 de Mayo A
2071571,Esc. Evaristo Valle
2071547,Esc. Evaristo Valle
2071567,Esc. Evaristo Valle
2071541,Esc. Evaristo Valle
2071527,Esc. Evaristo Valle
2071557,Esc. Evaristo Valle
2071537,Esc. Evaristo Valle
2071531,Esc. Evaristo Valle
2071577,Esc. Evaristo Valle
2071521,Esc. Evaristo Valle
2071551,Esc. Evaristo Valle
2071561,Esc. Evaristo Valle
2064041,U.E. Rosapata
2064047,U.E. Rosapata
2004297,U.E. Rosario
2004311,U.E. Rosario
2004321,U.E. Rosario
2004317,U.E. Rosario
2004301,U.E. Rosario
2004291,U.E. Rosario
2004327,U.E. Rosario
2004307,U.E. Rosario
2074077,Col. Nucleo Fray Jose Zampa
2074087,Col. Nucleo Fray Jose Zampa
2074071,Col. Nucleo Fray Jose Zampa
2074081,Col. Nucleo Fray Jose Zampa
2003231,U.E. Amerinst
2003261,U.E. Amerinst
2003237,U.E. Amerinst
2003227,U.E. Amerinst
2003221,U.E. Amerinst
2003271,U.E. Amerinst
2003211,U.E. Amerinst
2003257,U.E. Amerinst
2003267,U.E. Amerinst
2003217,U.E. Amerinst
2003247,U.E. Amerinst
2003277,U.E. Amerinst
2003251,U.E. Amerinst
2003241,U.E. Amerinst
2010291,U. E. República de Italia
2010317,U. E. República de Italia
2010297,U. E. República de Italia
2010331,U. E. República de Italia
2010301,U. E. República de Italia
2010321,U. E. República de Italia
2010347,U. E. República de Italia
2010341,U. E. República de Italia
2010307,U. E. República de Italia
2010327,U. E. República de Italia
2010311,U. E. República de Italia
2010337,U. E. República de Italia
2064641,U.E. Tuli Grande
2064647,U.E. Tuli Grande
2089411,Escuela Simon Bolivar de Santa Fe
2089401,Escuela Simon Bolivar de Santa Fe
2089391,Escuela Simon Bolivar de Santa Fe
2089397,Escuela Simon Bolivar de Santa Fe
2089407,Escuela Simon Bolivar de Santa Fe
2089417,Escuela Simon Bolivar de Santa Fe
2051141,U.E. Juan José Torrez Gonzales B
2051157,U.E. Juan José Torrez Gonzales B
2051181,U.E. Juan José Torrez Gonzales B
2051197,U.E. Juan José Torrez Gonzales B
2051167,U.E. Juan José Torrez Gonzales B
2051177,U.E. Juan José Torrez Gonzales B
2051161,U.E. Juan José Torrez Gonzales B
2051147,U.E. Juan José Torrez Gonzales B
2051151,U.E. Juan José Torrez Gonzales B
2051171,U.E. Juan José Torrez Gonzales B
2051187,U.E. Juan José Torrez Gonzales B
2051191,U.E. Juan José Torrez Gonzales B
2085701,U.E. Rosemary G. de Barrientos
2085681,U.E. Rosemary G. de Barrientos
2085677,U.E. Rosemary G. de Barrientos
2085691,U.E. Rosemary G. de Barrientos
2085721,U.E. Rosemary G. de Barrientos
2085727,U.E. Rosemary G. de Barrientos
2085671,U.E. Rosemary G. de Barrientos
2085707,U.E. Rosemary G. de Barrientos
2085717,U.E. Rosemary G. de Barrientos
2085697,U.E. Rosemary G. de Barrientos
2085687,U.E. Rosemary G. de Barrientos
2085711,U.E. Rosemary G. de Barrientos
2081107,U. E. Técnico Humanístico Tambillo
2081127,U. E. Técnico Humanístico Tambillo
2081101,U. E. Técnico Humanístico Tambillo
2081111,U. E. Técnico Humanístico Tambillo
2081117,U. E. Técnico Humanístico Tambillo
2081121,U. E. Técnico Humanístico Tambillo
2028791,U. E. Antonio Diaz Villamil
2028801,U. E. Antonio Diaz Villamil
2028781,U. E. Antonio Diaz Villamil
2028771,U. E. Antonio Diaz Villamil
2028787,U. E. Antonio Diaz Villamil
2028797,U. E. Antonio Diaz Villamil
2028761,U. E. Antonio Diaz Villamil
2028767,U. E. Antonio Diaz Villamil
2028807,U. E. Antonio Diaz Villamil
2028777,U. E. Antonio Diaz Villamil
2011281,U. E. 20 de Octubre I
2011287,U. E. 20 de Octubre I
2011317,U. E. 20 de Octubre I
2011307,U. E. 20 de Octubre I
2011301,U. E. 20 de Octubre I
2011297,U. E. 20 de Octubre I
2011311,U. E. 20 de Octubre I
2011291,U. E. 20 de Octubre I
2052267,U.E. Elizardo Perez
2052251,U.E. Elizardo Perez
2052241,U.E. Elizardo Perez
2052237,U.E. Elizardo Perez
2052257,U.E. Elizardo Perez
2052277,U.E. Elizardo Perez
2052227,U.E. Elizardo Perez
2052261,U.E. Elizardo Perez
2052247,U.E. Elizardo Perez
2052221,U.E. Elizardo Perez
2052231,U.E. Elizardo Perez
2052271,U.E. Elizardo Perez
2048847,U.E. Tupac Katari
2048861,U.E. Tupac Katari
2048867,U.E. Tupac Katari
2048837,U.E. Tupac Katari
2048857,U.E. Tupac Katari
2048821,U.E. Tupac Katari
2048831,U.E. Tupac Katari
2048841,U.E. Tupac Katari
2048851,U.E. Tupac Katari
2048827,U.E. Tupac Katari
2048987,U.E. Rafael Mendoza Castellón B
2048941,U.E. Rafael Mendoza Castellón B
2048921,U.E. Rafael Mendoza Castellón B
2048931,U.E. Rafael Mendoza Castellón B
2048947,U.E. Rafael Mendoza Castellón B
2048967,U.E. Rafael Mendoza Castellón B
2048937,U.E. Rafael Mendoza Castellón B
2048951,U.E. Rafael Mendoza Castellón B
2048957,U.E. Rafael Mendoza Castellón B
2048981,U.E. Rafael Mendoza Castellón B
2048977,U.E. Rafael Mendoza Castellón B
2048927,U.E. Rafael Mendoza Castellón B
2048961,U.E. Rafael Mendoza Castellón B
2048971,U.E. Rafael Mendoza Castellón B
2024137,U.E. Jach'a Uru
2024157,U.E. Jach'a Uru
2024167,U.E. Jach'a Uru
2024141,U.E. Jach'a Uru
2024171,U.E. Jach'a Uru
2024177,U.E. Jach'a Uru
2024161,U.E. Jach'a Uru
2024147,U.E. Jach'a Uru
2024131,U.E. Jach'a Uru
2024151,U.E. Jach'a Uru
2037151,U.E. San Juan
2037201,U.E. San Juan
2037171,U.E. San Juan
2037181,U.E. San Juan
2037177,U.E. San Juan
2037197,U.E. San Juan
2037167,U.E. San Juan
2037207,U.E. San Juan
2037187,U.E. San Juan
2037161,U.E. San Juan
2037191,U.E. San Juan
2037157,U.E. San Juan
2037097,U.E. San Juan
2037117,U.E. San Juan
2037121,U.E. San Juan
2037141,U.E. San Juan
2037111,U.E. San Juan
2037101,U.E. San Juan
2037137,U.E. San Juan
2037147,U.E. San Juan
2037127,U.E. San Juan
2037107,U.E. San Juan
2037131,U.E. San Juan
2037091,U.E. San Juan
2037627,U. E. Luis Espinal de Collpani
2037591,U. E. Luis Espinal de Collpani
2037597,U. E. Luis Espinal de Collpani
2037621,U. E. Luis Espinal de Collpani
2037581,U. E. Luis Espinal de Collpani
2037577,U. E. Luis Espinal de Collpani
2037611,U. E. Luis Espinal de Collpani
2037587,U. E. Luis Espinal de Collpani
2037601,U. E. Luis Espinal de Collpani
2037637,U. E. Luis Espinal de Collpani
2037607,U. E. Luis Espinal de Collpani
2037631,U. E. Luis Espinal de Collpani
2037571,U. E. Luis Espinal de Collpani
2037617,U. E. Luis Espinal de Collpani
2020907,U.E. Pedro Poveda A
2020887,U.E. Pedro Poveda A
2020891,U.E. Pedro Poveda A
2020877,U.E. Pedro Poveda A
2020917,U.E. Pedro Poveda A
2020911,U.E. Pedro Poveda A
2020901,U.E. Pedro Poveda A
2020897,U.E. Pedro Poveda A
2020881,U.E. Pedro Poveda A
2020871,U.E. Pedro Poveda A
2005327,U.E. Puerto Rico
2005337,U.E. Puerto Rico
2005367,U.E. Puerto Rico
2005351,U.E. Puerto Rico
2005347,U.E. Puerto Rico
2005341,U.E. Puerto Rico
2005361,U.E. Puerto Rico
2005357,U.E. Puerto Rico
2005321,U.E. Puerto Rico
2005331,U.E. Puerto Rico
2054967,U.E. Avelino Siñani
2054927,U.E. Avelino Siñani
2054937,U.E. Avelino Siñani
2054951,U.E. Avelino Siñani
2054921,U.E. Avelino Siñani
2054971,U.E. Avelino Siñani
2054977,U.E. Avelino Siñani
2054931,U.E. Avelino Siñani
2054957,U.E. Avelino Siñani
2054961,U.E. Avelino Siñani
2054941,U.E. Avelino Siñani
2054947,U.E. Avelino Siñani
2062851,Escuela Seccional Chiñaja
2062857,Escuela Seccional Chiñaja
2064017,U.E. Elizardo Pérez
2064011,U.E. Elizardo Pérez
2064027,U.E. Elizardo Pérez
2064021,U.E. Elizardo Pérez
2087957,Sede Sindical
2087951,Sede Sindical
2086731,U.E. Soto Pata
2086721,U.E. Soto Pata
2086727,U.E. Soto Pata
2086737,U.E. Soto Pata
2075971,Esc. Teodomiro Urquiola
2075951,Esc. Teodomiro Urquiola
2075981,Esc. Teodomiro Urquiola
2075967,Esc. Teodomiro Urquiola
2075977,Esc. Teodomiro Urquiola
2075947,Esc. Teodomiro Urquiola
2075937,Esc. Teodomiro Urquiola
2075941,Esc. Teodomiro Urquiola
2075987,Esc. Teodomiro Urquiola
2075961,Esc. Teodomiro Urquiola
2075931,Esc. Teodomiro Urquiola
2075957,Esc. Teodomiro Urquiola
2006151,U.E. Jaime Zenobio Escalante
2006161,U.E. Jaime Zenobio Escalante
2006127,U.E. Jaime Zenobio Escalante
2006147,U.E. Jaime Zenobio Escalante
2006121,U.E. Jaime Zenobio Escalante
2006177,U.E. Jaime Zenobio Escalante
2006187,U.E. Jaime Zenobio Escalante
2006137,U.E. Jaime Zenobio Escalante
2006167,U.E. Jaime Zenobio Escalante
2006171,U.E. Jaime Zenobio Escalante
2006157,U.E. Jaime Zenobio Escalante
2006181,U.E. Jaime Zenobio Escalante
2006131,U.E. Jaime Zenobio Escalante
2006141,U.E. Jaime Zenobio Escalante
2021417,U.E. Achumani
2021411,U.E. Achumani
2021431,U.E. Achumani
2021441,U.E. Achumani
2021451,U.E. Achumani
2021457,U.E. Achumani
2021437,U.E. Achumani
2021407,U.E. Achumani
2021401,U.E. Achumani
2021427,U.E. Achumani
2021447,U.E. Achumani
2021421,U.E. Achumani
2084147,Escuela Colchani
2084141,Escuela Colchani
2084151,Escuela Colchani
2084157,Escuela Colchani
2084167,Escuela Colchani
2084161,Escuela Colchani
2038101,U. E. 6 de Junio de Cosmos 79
2038111,U. E. 6 de Junio de Cosmos 79
2038081,U. E. 6 de Junio de Cosmos 79
2038117,U. E. 6 de Junio de Cosmos 79
2038087,U. E. 6 de Junio de Cosmos 79
2038107,U. E. 6 de Junio de Cosmos 79
2038061,U. E. 6 de Junio de Cosmos 79
2038071,U. E. 6 de Junio de Cosmos 79
2038077,U. E. 6 de Junio de Cosmos 79
2038091,U. E. 6 de Junio de Cosmos 79
2038067,U. E. 6 de Junio de Cosmos 79
2038097,U. E. 6 de Junio de Cosmos 79
2042857,U. E. Walter Alpire Duran A
2042847,U. E. Walter Alpire Duran A
2042897,U. E. Walter Alpire Duran A
2042887,U. E. Walter Alpire Duran A
2042877,U. E. Walter Alpire Duran A
2042867,U. E. Walter Alpire Duran A
2042881,U. E. Walter Alpire Duran A
2042861,U. E. Walter Alpire Duran A
2042841,U. E. Walter Alpire Duran A
2042851,U. E. Walter Alpire Duran A
2042891,U. E. Walter Alpire Duran A
2042871,U. E. Walter Alpire Duran A
2086011,Unidad Educativa 10 de Abril
2086017,Unidad Educativa 10 de Abril
2034221,U.E. Puerto del Rosario
2034191,U.E. Puerto del Rosario
2034251,U.E. Puerto del Rosario
2034227,U.E. Puerto del Rosario
2034207,U.E. Puerto del Rosario
2034231,U.E. Puerto del Rosario
2034211,U.E. Puerto del Rosario
2034257,U.E. Puerto del Rosario
2034197,U.E. Puerto del Rosario
2034241,U.E. Puerto del Rosario
2034237,U.E. Puerto del Rosario
2034201,U.E. Puerto del Rosario
2034247,U.E. Puerto del Rosario
2034217,U.E. Puerto del Rosario
2082861,U.E. Hurinzaya
2082867,U.E. Hurinzaya
2082871,U.E. Hurinzaya
2082877,U.E. Hurinzaya
2055521,U.E. 25 de Julio Senkata A
2055461,U.E. 25 de Julio Senkata A
2055511,U.E. 25 de Julio Senkata A
2055527,U.E. 25 de Julio Senkata A
2055497,U.E. 25 de Julio Senkata A
2055507,U.E. 25 de Julio Senkata A
2055487,U.E. 25 de Julio Senkata A
2055477,U.E. 25 de Julio Senkata A
2055501,U.E. 25 de Julio Senkata A
2055481,U.E. 25 de Julio Senkata A
2055471,U.E. 25 de Julio Senkata A
2055467,U.E. 25 de Julio Senkata A
2055491,U.E. 25 de Julio Senkata A
2055517,U.E. 25 de Julio Senkata A
2087311,Col. Nacional Mixto Copacabana
2087291,Col. Nacional Mixto Copacabana
2087301,Col. Nacional Mixto Copacabana
2087271,Col. Nacional Mixto Copacabana
2087251,Col. Nacional Mixto Copacabana
2087297,Col. Nacional Mixto Copacabana
2087281,Col. Nacional Mixto Copacabana
2087287,Col. Nacional Mixto Copacabana
2087317,Col. Nacional Mixto Copacabana
2087267,Col. Nacional Mixto Copacabana
2087257,Col. Nacional Mixto Copacabana
2087307,Col. Nacional Mixto Copacabana
2087261,Col. Nacional Mixto Copacabana
2087277,Col. Nacional Mixto Copacabana
2027727,Escuela Cohoni
2027721,Escuela Cohoni
2027747,Escuela Cohoni
2027737,Escuela Cohoni
2027751,Escuela Cohoni
2027761,Escuela Cohoni
2027757,Escuela Cohoni
2027767,Escuela Cohoni
2027777,Escuela Cohoni
2027771,Escuela Cohoni
2027731,Escuela Cohoni
2027741,Escuela Cohoni
2077487,Colegio Gral. Armando Escobar Uria
2077491,Colegio Gral. Armando Escobar Uria
2077507,Colegio Gral. Armando Escobar Uria
2077481,Colegio Gral. Armando Escobar Uria
2077501,Colegio Gral. Armando Escobar Uria
2077497,Colegio Gral. Armando Escobar Uria
2048247,U.E. República de Cuba
2048297,U.E. República de Cuba
2048271,U.E. República de Cuba
2048251,U.E. República de Cuba
2048257,U.E. República de Cuba
2048261,U.E. República de Cuba
2048291,U.E. República de Cuba
2048267,U.E. República de Cuba
2048277,U.E. República de Cuba
2048287,U.E. República de Cuba
2048281,U.E. República de Cuba
2048241,U.E. República de Cuba
2073687,Colegio Tupak Katari De Conchacollo
2073677,Colegio Tupak Katari De Conchacollo
2073681,Colegio Tupak Katari De Conchacollo
2073671,Colegio Tupak Katari De Conchacollo
2000697,U. E. Americano Néstor Peñaranda 1
2000661,U. E. Americano Néstor Peñaranda 1
2000701,U. E. Americano Néstor Peñaranda 1
2000677,U. E. Americano Néstor Peñaranda 1
2000671,U. E. Americano Néstor Peñaranda 1
2000667,U. E. Americano Néstor Peñaranda 1
2000681,U. E. Americano Néstor Peñaranda 1
2000707,U. E. Americano Néstor Peñaranda 1
2000687,U. E. Americano Néstor Peñaranda 1
2000691,U. E. Americano Néstor Peñaranda 1
2046887,U.E. Noruega
2046907,U.E. Noruega
2046917,U.E. Noruega
2046881,U.E. Noruega
2046897,U.E. Noruega
2046927,U.E. Noruega
2046911,U.E. Noruega
2046931,U.E. Noruega
2046937,U.E. Noruega
2046901,U.E. Noruega
2046921,U.E. Noruega
2046891,U.E. Noruega
2050377,U.E. Interandino Boliviano
2050361,U.E. Interandino Boliviano
2050367,U.E. Interandino Boliviano
2050371,U.E. Interandino Boliviano
2002151,Instituto Tecnológico Ayacucho
2002147,Instituto Tecnológico Ayacucho
2002171,Instituto Tecnológico Ayacucho
2002197,Instituto Tecnológico Ayacucho
2002167,Instituto Tecnológico Ayacucho
2002157,Instituto Tecnológico Ayacucho
2002161,Instituto Tecnológico Ayacucho
2002181,Instituto Tecnológico Ayacucho
2002177,Instituto Tecnológico Ayacucho
2002187,Instituto Tecnológico Ayacucho
2002141,Instituto Tecnológico Ayacucho
2002191,Instituto Tecnológico Ayacucho
2075181,Colegio German Busch
2075221,Colegio German Busch
2075201,Colegio German Busch
2075211,Colegio German Busch
2075217,Colegio German Busch
2075227,Colegio German Busch
2075207,Colegio German Busch
2075187,Colegio German Busch
2075197,Colegio German Busch
2075191,Colegio German Busch
2019851,U.E. Jerusalem
2019847,U.E. Jerusalem
2019877,U.E. Jerusalem
2019831,U.E. Jerusalem
2019861,U.E. Jerusalem
2019837,U.E. Jerusalem
2019867,U.E. Jerusalem
2019841,U.E. Jerusalem
2019857,U.E. Jerusalem
2019871,U.E. Jerusalem
2027517,U.E. 13 de Junio
2027537,U.E. 13 de Junio
2027531,U.E. 13 de Junio
2027527,U.E. 13 de Junio
2027507,U.E. 13 de Junio
2027521,U.E. 13 de Junio
2027501,U.E. 13 de Junio
2027511,U.E. 13 de Junio
2069191,U. E. Correo
2069181,U. E. Correo
2069187,U. E. Correo
2069197,U. E. Correo
2069957,Unidad Educativa Batalla De Ingavi
2069951,Unidad Educativa Batalla De Ingavi
2056337,U.E. Ecológico Los Pinos B
2056291,U.E. Ecológico Los Pinos B
2056277,U.E. Ecológico Los Pinos B
2056311,U.E. Ecológico Los Pinos B
2056281,U.E. Ecológico Los Pinos B
2056301,U.E. Ecológico Los Pinos B
2056297,U.E. Ecológico Los Pinos B
2056317,U.E. Ecológico Los Pinos B
2056321,U.E. Ecológico Los Pinos B
2056271,U.E. Ecológico Los Pinos B
2056287,U.E. Ecológico Los Pinos B
2056327,U.E. Ecológico Los Pinos B
2056331,U.E. Ecológico Los Pinos B
2056307,U.E. Ecológico Los Pinos B
2058191,U.E. Tarapaca Junthuma B
2058187,U.E. Tarapaca Junthuma B
2058177,U.E. Tarapaca Junthuma B
2058197,U.E. Tarapaca Junthuma B
2058201,U.E. Tarapaca Junthuma B
2058171,U.E. Tarapaca Junthuma B
2058181,U.E. Tarapaca Junthuma B
2058207,U.E. Tarapaca Junthuma B
2058157,U.E. Tarapaca Junthuma B
2058167,U.E. Tarapaca Junthuma B
2058151,U.E. Tarapaca Junthuma B
2058161,U.E. Tarapaca Junthuma B
2056571,U.E. Jardines del Sur
2056581,U.E. Jardines del Sur
2056591,U.E. Jardines del Sur
2056561,U.E. Jardines del Sur
2056601,U.E. Jardines del Sur
2056557,U.E. Jardines del Sur
2056567,U.E. Jardines del Sur
2056551,U.E. Jardines del Sur
2056607,U.E. Jardines del Sur
2056597,U.E. Jardines del Sur
2056587,U.E. Jardines del Sur
2056577,U.E. Jardines del Sur
2066307,U.E. 29 de Septiembre
2066301,U.E. 29 de Septiembre
2052837,U.E. Los Andes
2052791,U.E. Los Andes
2052797,U.E. Los Andes
2052807,U.E. Los Andes
2052811,U.E. Los Andes
2052821,U.E. Los Andes
2052831,U.E. Los Andes
2052827,U.E. Los Andes
2052817,U.E. Los Andes
2052801,U.E. Los Andes
2052847,U.E. Los Andes
2052841,U.E. Los Andes
2059361,U.E. Mercedes Elio De Rivero B
2059401,U.E. Mercedes Elio De Rivero B
2059381,U.E. Mercedes Elio De Rivero B
2059397,U.E. Mercedes Elio De Rivero B
2059407,U.E. Mercedes Elio De Rivero B
2059417,U.E. Mercedes Elio De Rivero B
2059411,U.E. Mercedes Elio De Rivero B
2059367,U.E. Mercedes Elio De Rivero B
2059391,U.E. Mercedes Elio De Rivero B
2059371,U.E. Mercedes Elio De Rivero B
2059377,U.E. Mercedes Elio De Rivero B
2059387,U.E. Mercedes Elio De Rivero B
2065387,Núcleo Escolar Taypi Ayca
2065381,Núcleo Escolar Taypi Ayca
2020721,Polifuncional San Isidro
2020727,Polifuncional San Isidro
2020757,Polifuncional San Isidro
2020707,Polifuncional San Isidro
2020697,Polifuncional San Isidro
2020731,Polifuncional San Isidro
2020711,Polifuncional San Isidro
2020751,Polifuncional San Isidro
2020747,Polifuncional San Isidro
2020701,Polifuncional San Isidro
2020691,Polifuncional San Isidro
2020741,Polifuncional San Isidro
2020737,Polifuncional San Isidro
2020717,Polifuncional San Isidro
2019067,U.E. San Antonio Fe y Alegría
2019071,U.E. San Antonio Fe y Alegría
2019037,U.E. San Antonio Fe y Alegría
2019031,U.E. San Antonio Fe y Alegría
2019057,U.E. San Antonio Fe y Alegría
2019077,U.E. San Antonio Fe y Alegría
2019021,U.E. San Antonio Fe y Alegría
2019041,U.E. San Antonio Fe y Alegría
2019027,U.E. San Antonio Fe y Alegría
2019061,U.E. San Antonio Fe y Alegría
2019047,U.E. San Antonio Fe y Alegría
2019051,U.E. San Antonio Fe y Alegría
2057461,U.E. España
2057467,U.E. España
2057477,U.E. España
2057471,U.E. España
2057511,U.E. España
2057527,U.E. España
2057517,U.E. España
2057497,U.E. España
2057507,U.E. España
2057521,U.E. España
2057481,U.E. España
2057491,U.E. España
2057487,U.E. España
2057501,U.E. España
2083657,U.E. Venezuela de Totorani
2083661,U.E. Venezuela de Totorani
2083651,U.E. Venezuela de Totorani
2083641,U.E. Venezuela de Totorani
2083647,U.E. Venezuela de Totorani
2083667,U.E. Venezuela de Totorani
2077691,U.E. Agustín Aspiazu
2077711,U.E. Agustín Aspiazu
2077687,U.E. Agustín Aspiazu
2077727,U.E. Agustín Aspiazu
2077717,U.E. Agustín Aspiazu
2077697,U.E. Agustín Aspiazu
2077681,U.E. Agustín Aspiazu
2077701,U.E. Agustín Aspiazu
2077721,U.E. Agustín Aspiazu
2077707,U.E. Agustín Aspiazu
2084767,Casa Social
2084761,Casa Social
2075101,U.E. Germán Busch de Tablachaca
2075081,U.E. Germán Busch de Tablachaca
2075087,U.E. Germán Busch de Tablachaca
2075107,U.E. Germán Busch de Tablachaca
2075097,U.E. Germán Busch de Tablachaca
2075091,U.E. Germán Busch de Tablachaca
2035291,U.E. Bolívar Municipal
2035257,U.E. Bolívar Municipal
2035271,U.E. Bolívar Municipal
2035297,U.E. Bolívar Municipal
2035267,U.E. Bolívar Municipal
2035281,U.E. Bolívar Municipal
2035251,U.E. Bolívar Municipal
2035261,U.E. Bolívar Municipal
2035277,U.E. Bolívar Municipal
2035287,U.E. Bolívar Municipal
2009541,U.E. Manuel Bernal Mariaca
2009561,U.E. Manuel Bernal Mariaca
2009527,U.E. Manuel Bernal Mariaca
2009547,U.E. Manuel Bernal Mariaca
2009537,U.E. Manuel Bernal Mariaca
2009551,U.E. Manuel Bernal Mariaca
2009577,U.E. Manuel Bernal Mariaca
2009521,U.E. Manuel Bernal Mariaca
2009567,U.E. Manuel Bernal Mariaca
2009571,U.E. Manuel Bernal Mariaca
2009557,U.E. Manuel Bernal Mariaca
2009531,U.E. Manuel Bernal Mariaca
2026911,U.E. Juan Herschel A
2026891,U.E. Juan Herschel A
2026887,U.E. Juan Herschel A
2026907,U.E. Juan Herschel A
2026927,U.E. Juan Herschel A
2026937,U.E. Juan Herschel A
2026917,U.E. Juan Herschel A
2026881,U.E. Juan Herschel A
2026897,U.E. Juan Herschel A
2026921,U.E. Juan Herschel A
2026931,U.E. Juan Herschel A
2026901,U.E. Juan Herschel A
2072871,(Cárcel) San Pedro de Chonchocoro
2072861,(Cárcel) San Pedro de Chonchocoro
2072877,(Cárcel) San Pedro de Chonchocoro
2072867,(Cárcel) San Pedro de Chonchocoro
2066461,Escuela Maximiliano Ortiz
2066441,Escuela Maximiliano Ortiz
2066451,Escuela Maximiliano Ortiz
2066447,Escuela Maximiliano Ortiz
